# BEAST v1.7.5
# Generated Thu Sep 05 11:02:06 BST 2013 [seed=1]
state	location.rates1	location.rates2	location.rates3	location.rates4	location.rates5	location.rates6	location.rates7	location.rates8	location.rates9	location.rates10	location.rates11	location.rates12	location.rates13	location.rates14	location.rates15	location.rates16	location.rates17	location.rates18	location.rates19	location.rates20	location.rates21	location.indicators1	location.indicators2	location.indicators3	location.indicators4	location.indicators5	location.indicators6	location.indicators7	location.indicators8	location.indicators9	location.indicators10	location.indicators11	location.indicators12	location.indicators13	location.indicators14	location.indicators15	location.indicators16	location.indicators17	location.indicators18	location.indicators19	location.indicators20	location.indicators21	location.nonZeroRates
2875000	3.6328712407547625	4.662881726931149	0.3777174812517877	0.03166110959145263	0.3802527212677487	3.2407189572368393	3.1189189476595884	2.1371803715220294	0.015690884729956125	0.19564397324233965	0.029093114246555894	0.022062847875967365	0.657152133171165	0.37217984322121933	0.4958247029016693	2.0083563498074244	0.6735039449988004	0.16885553531487868	0.46650774028815506	2.352487327707919	0.613997285899126	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	7.0
2900000	1.188241115807544	2.410192833048719	1.1570575567739483	0.03908189392107928	2.530708802566303	1.198375427777258	1.7804644799532727	0.6901894708823693	0.06310262528891128	1.3249617912711669	0.01248933450293221	0.13393763296302524	0.6358815264145009	0.07121436508194925	2.523280037244331	0.0299872860773783	1.647337236743072	0.04432071041751009	0.26250543204246096	0.33022533050782893	0.3306633892449811	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	8.0
2925000	2.1925444037071866	1.4305645958968807	0.9882221470635855	0.7344465607886694	1.6976987834915924	0.1928647971805126	1.8279038325876211	0.28314764922673935	0.36445949498128544	1.3974397091006105	0.0032106241676730447	0.5495281271074132	0.19057721815240208	0.24592121519262058	0.2499135594169891	0.11431343688996136	0.07308904522194722	0.4251740372677828	1.713720855289743	0.12770032033144357	0.23580764006132435	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	9.0
2950000	4.820943310886095	1.742166392065591	0.22067877448228237	1.3585016319119683	8.552317121610148	0.4005137477956435	0.8023345333213732	1.3955799687955164	0.1803781034067305	1.4061150892031604	0.002200236335415199	2.2724760792275878	0.2857768061525365	0.264365947272452	0.4493015533663193	0.028980615268151735	0.23426811050016597	0.809575128964611	0.9743954291335242	0.38590491140178707	1.5477457035668294	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	9.0
2975000	6.0723664482499995	3.4751576855079978	0.6960064382335908	0.9066636702666486	4.837911326425764	0.7032108024641789	0.3645388946598856	1.8657750610340764	0.2646606984655676	0.8188023196823511	0.01587506851444479	1.9579005281154904	0.6509436011649155	0.397782731846131	1.9813833953851154	1.2775876751998279	0.5901787417535255	0.05760289411352546	2.1287887837261183	0.26345002425316527	0.2470341584208518	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	8.0
3000000	1.1180399296056034	1.29599124568388	0.818441642026725	2.886806836727596	1.5012588271145246	0.3213986029135939	0.3215032096669634	1.1946026245424544	0.6496483061938095	1.0340943943195235	0.05141119323508314	0.9537018835643774	1.3733260600718864	0.16990499977777265	2.0020893479094637	0.49879944775656665	1.083867665275988	1.025984423238422	0.5526787466835502	0.5430975192605558	0.2416782816800793	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	7.0
3025000	2.143505318151592	0.9514887503663239	0.8466360837520002	0.25334838828662737	0.4617774954831464	0.5453500822836627	1.5309423274385041	0.8096269205632207	2.6536164458812634	0.33301619582397063	0.6527301827276049	1.2520533595288212	0.32017924099294603	0.2789347347586306	1.2272124230999713	0.9425685569711907	0.6152093279454405	2.2866349478447976	0.904909518053579	0.5949636924996666	0.34770849064916315	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	7.0
3050000	1.9387690048432777	1.778246391707346	2.6533644559901974	1.2060495079611944	1.381897252610733	2.219998150462011	0.8114998135830759	0.347994797444686	0.4444082958577712	0.8006997585161196	1.0518379813167469	0.4777990788751826	0.3147289954176479	0.27194339018451147	1.9241660488553158	0.3609742928130595	0.47302428640495015	2.5319944364229072	3.1246649591118394	0.6922941684139979	0.2635725685831893	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	8.0
3075000	1.000381358515571	0.3932749458136513	0.8459920682317736	1.1462558362720443	1.0456946213503135	1.4127920082835292	1.373265991670046	0.16546913825047713	0.2749568527452549	0.28791999423499404	0.33809064865330196	1.6870812610005934	0.18324465625688596	0.6129121131312261	1.5203477662988356	0.23856345519375852	0.6291165563211343	2.847765106578303	0.5998473243285306	1.6968127683094587	5.9023047026393	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	9.0
3100000	2.436978204797017	0.47953625104959896	0.1882845699813603	0.535998764288163	0.18241841545329662	0.7838756495536935	2.4254903532688283	0.6204628455942264	0.8375236703834106	0.18817123712821282	0.16231523203627876	0.18579674884934777	1.6395033212244905	0.8727023157014893	0.9374460728604289	1.4497111346479843	0.5571853004289042	1.5939864825091583	1.538890707762951	0.22029204332321056	0.4865767928109981	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	7.0
3125000	4.9911364065169375	1.5429798155646137	1.509460679696805	1.2955481545037713	0.5983006314541426	0.4164412482815848	0.26176515809685896	2.4101186382690476	0.47596855682778366	2.4376811684305184	0.5241693679425186	0.4984265859123239	0.279833926388751	0.6051305489360692	0.2530139219829323	0.19235207778728994	0.3152484221620458	1.186883243885855	0.5175548426187575	0.690084386873308	0.6007087776566675	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	8.0
3150000	3.4785620261925536	1.5056488427308545	0.11288732520442453	2.883247508401127	0.9054930470221925	0.6863413669496079	0.6829228822682725	0.12735280660395495	1.078879909553136	1.7597016424376126	0.9907080497170889	0.17652844237239562	0.12570261675722588	0.10788704752384656	0.01790553692279935	0.2644978721259702	0.13456167741627925	0.6681555907489191	0.47479126406367184	0.6992250486307902	2.422234652803991	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	8.0
3175000	0.10198597568541327	0.18128935734715387	0.25314305367696516	0.2766190806752173	0.7106203445708787	0.251226056744038	0.46116685102440175	0.34674555693112113	2.2600955152912294	0.3519012767245821	0.4402237945271435	0.015396923390826586	1.1517248245911744	0.0842117491324208	0.04456618997975961	1.6751248245845047	0.46880897780942665	0.4420653712876749	0.27954346418695486	0.4125293494832619	1.3811403296466467	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0
3200000	1.7100079850347012	0.8837725648891063	0.41005699199929263	0.13217577592485857	1.481286231636973	1.9081943139921336	0.22307112493052347	2.2021687006644393	0.6481156153590651	1.1827511708667748	0.887856849088526	0.047247946868880515	0.2532185430931502	0.14111403363368713	0.13139065740885686	1.9342695786911688	0.7804682290913404	0.4056949840768086	0.6747503698878435	0.45227877394737176	0.05518959502359062	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0
3225000	3.554490960446516	1.0612727586647512	1.080879338923637	0.48862518155539614	0.22921317620151976	0.0900423413799928	0.036762060654731796	0.6310955114809648	1.8220655313301888	2.088608848865153	0.29205193366334786	0.078163289461942	1.1186473410851974	0.4359843457304941	0.04126941955216324	2.9332451228522958	0.08484868418464345	0.77458111365383	1.2997098283838564	0.2474645160835228	0.09028735261035437	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	8.0
3250000	2.587553594320111	1.397216359885728	1.9895467546158292	0.8962770489011352	0.35066908060285124	0.1448170018876686	0.31002190888562076	0.4188548698755126	0.20710521851293212	0.6550939460462755	0.011202067230261764	1.4082105511517593	0.37857692481859206	0.34141826996725927	0.39242721615963916	1.6455819706821884	0.08663943880670276	1.6131790128309544	0.4675022109945864	0.2298498115663816	1.0269545255560149	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	9.0
3275000	0.945078689191877	0.20865871737187044	0.17289067567626176	0.49143929846093254	0.3544644638788704	0.8249247803098317	0.30138271880774453	1.5411313842364174	1.1950361645618062	1.2687872339618576	0.003134618655582513	1.5634443848662556	1.281665996572024	0.4158856393444797	0.2324222138271716	0.4499333725360216	0.35656829209457225	2.0564749360344807	0.044907641370813836	0.030975020656163404	1.0363884043648623	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	8.0
3300000	0.8814087044646839	0.4643272542384039	0.21953354945763587	0.22895265971288306	0.08182210309760161	2.4878448106585473	0.38070902249124966	1.8765674444808431	1.159806468239847	0.757207920867254	0.03886851674324598	0.7833571626607571	2.131774787806724	0.1628759838979149	0.1262960175769628	0.07408295213578248	1.4904950481587955	2.269974370811878	0.012729344701176095	0.006042009361602863	1.1784045628953967	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	7.0
3325000	2.4396804232369	0.685985501724314	0.400307183569776	0.6487022154675076	0.20840632326502506	1.195863632346193	0.3396034000243924	3.5697081728785007	0.28143152623908607	0.5608979209372853	0.035191956535453185	1.8595959554493469	0.3401077161282458	0.6147712965324664	0.15081836631562395	0.03043991392518489	2.471178739810096	1.4128193376953997	0.026077135195701373	0.016715898365200665	0.6296174589120672	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	7.0
3350000	1.173836256257723	1.7221385203938284	1.8293840409700677	3.1249623105402593	1.4943564898937292	2.1095323875751224	0.9655145354962217	0.24798549475604495	0.158819405609692	1.2340728830622647	0.02123596941768497	1.5852916503697787	0.5669773783676817	0.44869278699716797	0.4623535959306325	0.0031091132490209637	0.8765189910514342	0.7192607983276837	0.14915633494082536	0.9478366075143697	0.17925874057468325	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	7.0
3375000	1.229393485349262	0.9351230612635457	1.4383828602995572	1.538177995977314	2.363085954566667	0.6866337477359433	1.0709566383434457	0.9156273391616943	0.4412406897286015	0.9308142518336678	0.002592144231685328	3.8690017142061484	2.0857378919608074	0.1446096524306229	0.46961498486963266	0.004609688709359641	2.045860911720264	0.15019305420651397	0.5157555609987063	0.25986693545529055	0.920003737225654	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0
3400000	0.8268652407801115	0.9213796562587165	0.6793851629925873	0.5856406597443966	1.067163361644051	0.42854651107132385	0.3313106020038648	3.1043533282570315	0.2655474837660925	0.33459349754454465	0.01586951736145298	0.6182950150946955	0.35035873970673165	0.06177890952851984	2.453745845041636	0.07874245278764826	0.8950354589717745	2.1194437927315817	0.10251934856197327	0.46879449228454734	0.35076998451189273	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	9.0
3425000	2.3886693510714663	1.8052562315530065	1.8225946050455966	1.3709383438079106	0.6357643711243406	1.1517888804342735	1.592143882913003	1.5960770658473262	1.1304290490786255	0.41559508755026753	0.09695375706408475	0.09249196645086248	5.333545656309706	0.07644414798652295	1.0796023724880612	0.30074175838331724	1.276234380455548	1.069983505104016	0.0704173609068867	0.39759144962302245	0.5849036160885338	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0
3450000	0.3601984040612551	3.971095391840164	0.4961489655212881	0.23195613004490684	0.53032477114263	0.736848209360377	0.3438791377433589	2.194150894703917	0.5314298798299493	0.15635846532410558	0.021505916982731774	0.16392940015937718	0.39970338937912103	0.10987922911603881	0.40476990742916436	0.700813786904393	0.6024568672492342	4.81577968760943	0.22794999347996447	0.44482084410359013	0.627853410309232	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	8.0
3475000	0.45694020279277686	2.90509736772939	3.525540408027158	1.034806501926887	0.6072627533089148	0.023170821578362734	0.7426971219179458	0.33246829962806296	1.2060927174622766	0.2662018820976133	0.02321245482508325	0.570766644340607	0.27918383453126816	1.1161112276180003	0.5006084858404434	0.6729684401421074	0.4787964583348874	5.123224617294945	0.047638967457171714	0.5913216364473182	0.12333484000015128	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	9.0
3500000	2.4734712348092875	0.44921284399370415	0.3757586211672261	0.15982619515351298	0.9700464270330822	0.19031707668055978	1.317478489630279	0.16995553362586388	0.6885498035980594	0.35544342512240434	0.5893002187932664	0.609938737273946	1.023486605653646	2.255693422425477	4.765566715412461	1.337246868879759	0.3395534084713679	0.47460351114133553	0.02018517889525974	1.1242699353768153	0.5799534445195592	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	8.0
3525000	1.2437218489692756	0.515104344679288	1.1862685756364773	0.4927427107908758	0.2906224515353793	0.39902830226726854	0.044195115857117696	1.2774423511959052	0.7737084434472908	0.13189634025342603	2.0776734724412607	0.6617484560010829	1.3861726793419837	0.3324229110310378	0.8261794045879015	1.4175500690176681	1.314199272899687	1.227741358982256	0.4200084519328178	1.9931981484598735	1.2888101604949274	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	7.0
3550000	0.4705950003748737	0.884696917621467	1.5494236236100531	1.2604039994121676	0.11705913661515001	0.1572011738509747	0.5776834919236612	0.25892019384042303	1.0008265060549848	2.3504016623626716	0.3832781252837186	0.9732728463380214	0.610146633796668	0.8195053237271845	0.241998618856467	1.3859160764661569	0.28840253172331065	0.18782146212910913	0.2148839253487592	0.5011746254445006	0.07642723855176409	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	7.0
3575000	1.7672454656292587	0.10420682002648837	0.562320532396703	0.12924518320199585	0.13754126031171182	0.6114640597848915	0.3355080601760535	0.08863982346963031	2.335980713451734	1.175791872734771	0.03550329007547697	0.7785229310488981	0.3294887406733881	0.5666978385823965	0.25880806857293315	1.2724086121124865	0.1915449967410478	0.978021325065726	0.9634677090527664	0.2565786839561568	0.49030768190895774	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	8.0
3600000	0.6104372680353781	0.7319743143670981	1.4735202809406114	0.2627564673668189	0.08315183050460975	2.926039059512814	0.542524143905309	0.054528262067645175	1.2675374356172013	0.9961450524776716	0.11711024813628551	2.9262284956592337	1.7254350860112375	0.10914021485822553	0.05429027393943462	1.4048467967584306	0.06760781207082574	1.6329599098348457	1.881022180712324	0.14006965643640398	0.15902376536165885	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	7.0
3625000	2.97385112518094	0.6930855183926986	0.42802748437762583	3.426899207527071	0.44286578017874645	1.0123563285424206	0.11137907147772169	0.11957029571098933	0.09642674193963888	0.2687211251465018	0.06488116213806111	0.3483923248586863	4.292333742066782	0.12423087256819429	0.0379352354424782	1.8562109813874268	1.9056793647913604	0.5037148218931472	0.0804416757014547	0.9038069865652811	0.9337359564679378	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	8.0
3650000	0.7712527275140978	0.1761636028291301	1.2412220834169463	1.788484624428351	0.19241777088503076	0.9144218525062722	1.4489201821675175	0.510140549200413	0.45918296596165403	0.2737356698524747	0.10602219728074473	1.4531527598759753	0.8570569681832915	0.49579188693050263	0.19543989810152712	0.38880845433981553	0.2548296487253278	0.9881119875420686	0.4889980447194422	1.6450071539369266	0.11969110754838609	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	8.0
3675000	0.1866413292300478	1.175388255955064	0.5885345319608907	0.1635193049617127	0.06392996951314674	0.3449686714134374	0.6681051959665126	0.9890457178193377	0.7469935680251641	0.09799238533745284	0.9265830636554672	3.6383795635058553	0.6475579158086394	0.03413651068230254	0.22383989580667618	0.3828692351491332	0.33094937653014095	0.6240301423433036	0.3485883870586762	1.054662662615336	0.08056845094096782	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	8.0
3700000	1.6924170514966392	0.35427682813423217	2.332333866903263	0.31890702592499215	0.01202539036056714	0.24360411340643495	0.26670807100273747	2.8111219380634376	0.6721101803943512	0.056362350013646	1.733387142443201	0.2701532499014196	0.588145045966079	0.18846193657112803	0.3984319323930847	0.2523693156336186	1.2148660078453764	6.899143228967547	0.6215408866870493	0.5154346027517455	0.1871015685390734	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	7.0
3725000	5.003476869265851	0.3554053367032957	0.42676273377249574	1.0838979230005166	0.07446341314737522	0.07335922291152983	1.0806843124480963	0.7773200972083179	0.6003954636824859	0.6015303427894726	1.2623080684774455	0.8771507671546039	1.5626048603159344	0.14448699010045868	1.774051972619555	0.03644859499067458	2.0872063482770242	1.1161603166598808	0.03988597937341036	1.2338638499269836	0.33954938865375245	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	6.0
3750000	1.4734313753194357	0.20909045143740965	0.44152692903141344	0.37157800322352	0.037122529780318866	0.22184709617944137	0.9250087390845371	2.2067225741575207	0.6307000198877728	1.4276706552435652	0.9560868174798174	0.4371837068809334	0.5088392734848957	0.31718546523523905	1.5348636915199307	0.3313217919324678	1.9343614799560933	1.6125850901600525	0.03458004564726089	0.3240660434385193	1.32093086995307	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0
3775000	1.7496771314751511	0.13827655193008	0.404192734337292	0.08531326556095575	0.11834936926664505	0.6431040257975424	1.1882677765266463	1.6659932048450148	0.48241868663499365	1.2506772835527835	0.6610092324450798	1.2597046721695264	0.273001279571847	1.5628914435199297	1.7869133083654443	0.7505157132725023	0.36603468954675644	0.9944935227916141	0.5868718468622679	0.2853630863404396	1.0229384237110977	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	10.0
3800000	0.7592811875066869	0.04751007437711574	0.5433250182169053	0.02085913172952316	0.025627476158834407	0.7775692858428015	1.1917143233967893	1.0702943465183852	1.05862574410601	0.4213857177749405	1.0979451919580325	1.3474094076941854	0.3666144566499832	0.3886774315676399	0.2753575971992384	2.347345024796942	0.10948652257630635	1.4358975863446404	1.0871445787346372	0.8784264630010092	0.8805616398004513	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	8.0
3825000	1.970192109070584	0.029455158389545596	0.47157581485944916	0.049632962731115345	0.008411365051296568	0.13008760676477094	1.9389886199420363	1.035520375354762	0.5427412410637374	1.0287358837370588	0.8452101525723157	0.46930190246969744	0.9037366111704762	0.08171893318407442	0.6161790594379299	0.9966088337699764	0.1376930176574818	1.4784742578333754	0.15444564787736106	0.549799577794186	5.8779093006471905	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	7.0
3850000	1.6267574488099579	0.294199026003261	1.2396928800481808	0.0058566734529408825	0.0891902326686587	0.39727974688665396	0.2633029205712331	0.353848865873764	0.17547215693273738	1.2536501467884604	1.2930875796275694	0.26976650979612854	0.6575388136532225	0.1470940282685692	0.28672379399896303	0.32477473928925366	0.17023837311159074	2.3882154329308802	0.8282199372509474	0.37179570111785826	0.6143460362929586	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	9.0
3875000	0.29643115183119423	0.18911570710151474	0.6594170313425846	0.012161428129253653	0.030178039054678005	1.2843011587562572	0.8207387379522296	0.027267406043057236	0.2298892676991419	0.03962920269971177	0.1497887039526161	0.8881693317332733	0.2766337122448877	0.37881556925545373	0.2525507594897345	0.28563534778742666	0.15319004807924874	0.4979535434385853	4.53989675669638	0.5194984714031547	0.11602248417232473	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	8.0
3900000	0.8054650432313941	0.620766826014555	0.22130614803294132	0.24388356770323616	0.443054472151333	0.4898525863483042	0.7446450834062515	0.1424333075662571	0.14075160197783512	0.09550930284568301	1.2510679200619987	0.11886057661614004	0.56622880156409	0.027636895087573627	0.7558557350364641	1.1271122103682727	0.21260235061641278	0.9612152451382125	1.4031328720984706	0.351908191801666	0.07952655883909476	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	8.0
3925000	0.9628335716135029	0.38603423079566473	0.13188035763921985	0.26678380834378584	0.8818942851748335	0.03206331825716067	0.39036041310519837	1.6250098435126654	0.7774567354236533	0.20469811196668986	1.7698361466685466	5.215565613054867	0.17225162312580444	0.09048116803162806	0.7643171208161457	0.348255768428965	1.0731953474952332	0.6677542750188382	0.2308769122685874	0.532368751971075	0.04937046283614882	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	7.0
3950000	1.5723131200551996	1.362911946083685	0.31813341250759075	0.36086160846188853	1.115309624846046	0.24858044409734123	0.9036050960393528	1.5317472104759677	2.776819446476861	0.8217539922458236	0.9412036415827642	0.8699214408428226	0.10868083358412566	0.6090102076228072	0.4832154696093084	2.567274657349707	0.3992360992439653	0.9534271108789135	0.6436873458689484	0.07876821622390161	0.11877560389089938	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	9.0
3975000	2.417106686453122	0.536521005607926	0.4357139157396688	0.5018429375295684	0.8868961650973665	0.46140713299320973	1.1824337823519324	1.0467365653629133	0.33950972307485205	1.7799788218187271	0.3699600326534754	1.5884105436996356	0.5664762246591641	0.3261675706423655	0.1914207637177755	1.2458393910548489	0.25101039249029217	1.0292625126757813	1.4346192200742434	0.4435602998597027	1.5819533684717046	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	7.0
4000000	1.1888344744896748	0.8071736171860876	1.4390970561389849	0.17828507608930658	2.3444100981944453	0.2789697074058563	1.2905842795240328	0.13870325689163535	0.705455048361556	1.4658097969817738	0.1265233323197198	1.2827005605495185	0.3711959731793892	0.08157917758555389	0.27962048524173144	3.3321108431229636	0.39753155676984686	0.990472533611371	0.7448833250054899	0.3152430744004555	1.9986703099577259	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	8.0
4025000	0.9968062427459974	0.225589567995309	1.0377659975398186	0.16762257025863506	0.5360781149148794	0.9725018293486531	1.395310583632656	0.07377663338491143	1.241164756308662	1.9161898967532947	0.46033312978188556	2.146239971870004	0.12113862635723785	0.21682731181070986	3.2304893522079596	1.6443714631728379	0.27486337586189663	0.28961320249141786	0.7145196229559052	0.7213096710275604	0.6695322620930051	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	9.0
4050000	1.879987520699734	0.25188243970043495	1.974239261434467	1.3280664078212367	0.8944433434350614	0.14178254445193855	1.003020695207727	0.002223408454877136	1.9332335086574575	1.633145321122402	0.26825559673580274	0.770174144609179	0.05267224776331611	0.7522970177792938	1.5530050601805911	2.776692765241072	0.32454325590624306	0.24782759753382083	1.401040088869059	3.9675505271802223	0.750514833854806	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0
4075000	5.164531310760078	0.5639717930004494	1.0031997393504637	0.17323343903528274	0.8142190225107817	1.3106146017999192	0.8675052035918943	6.024559548345493E-4	0.1279943957639476	2.364701910778637	1.5082534640319203	5.198568558168014	0.7702359883309078	0.17863512647021218	1.9894598719253809	1.5720628619953458	1.9320120488830494	0.1224457085742741	1.0019327001769063	1.8333596059640822	0.24687306988904875	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	9.0
